tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi,month,year,day_of_week
2021-08-19,DKI4,67.0,119.0,42.0,13.0,28.0,28.0,119.0,PM25,TIDAK SEHAT,29.8,22.4,14.2,13.0,9.4,149.0,16.02,25.9,83.0,75.0,1006.0,23.8,149.0,96.0,63.0,95.0,43.0,15.0,6.2,7.6,1.9,1007.7,1003.8,88.03999999999999,0.0061630218687872,1.0,0.0,,0.0,Thursday,1,2021.0,3051866.0,0.4816,8.0,2021.0,3.0
2021-08-19,DKI5,63.0,106.0,38.0,13.0,26.0,33.0,106.0,PM25,TIDAK SEHAT,30.1,22.5,3.4,8.0,9.0,270.0,16.13,26.2,83.0,74.0,1008.4,23.4,270.0,96.0,66.0,99.0,37.0,12.4,4.6,5.4,1.0,1010.1,1006.2,15.64,0.0045616818722729,1.0,0.0,,0.0,Thursday,1,2021.0,2446687.0,0.3806,8.0,2021.0,3.0
2021-08-20,DKI1,58.0,84.0,29.0,11.0,32.0,34.0,84.0,PM25,SEDANG,31.9,23.4,1.2,3.0,14.1,84.0,20.21,26.8,79.0,71.0,1009.9,33.1,84.0,96.0,54.0,99.0,6.0,15.6,5.4,6.5,2.1,1011.9,1007.8,6.48,0.005347064065749,1.0,0.0,,0.0,Friday,1,2021.0,1057465.0,0.34830625,8.0,2021.0,4.0
2021-08-20,DKI2,73.0,97.0,55.0,12.0,34.0,30.0,97.0,PM25,SEDANG,30.8,23.7,1.4,4.0,14.5,45.0,20.75,27.0,78.0,73.0,1009.6,38.5,45.0,94.0,59.0,99.0,6.0,17.4,6.0,5.0,2.2,1011.5,1007.6,8.399999999999999,0.0059429477020602,1.0,0.0,,0.0,Friday,1,2021.0,1788981.0,0.1456,8.0,2021.0,4.0
2021-08-20,DKI3,57.0,83.0,46.0,10.0,29.0,14.0,83.0,PM25,SEDANG,31.5,22.6,3.0,8.0,12.1,168.0,19.98,25.7,84.0,69.0,1002.5,28.1,168.0,98.0,57.0,99.0,3.0,14.0,5.0,5.0,1.9,1004.5,1000.5,15.0,0.0049875311720698,1.0,0.0,,0.0,Friday,1,2021.0,2232442.0,0.4533875,8.0,2021.0,4.0
2021-08-20,DKI4,64.0,106.0,40.0,11.0,28.0,23.0,106.0,PM25,TIDAK SEHAT,31.8,23.0,2.9,4.0,11.3,44.0,20.52,26.3,81.0,75.0,1006.5,29.5,44.0,98.0,54.0,99.0,4.0,15.5,5.7,6.5,0.7,1008.6,1004.5,16.53,0.0056631892697466,1.0,0.0,,0.0,Friday,1,2021.0,3051866.0,0.4886999999999999,8.0,2021.0,4.0
2021-08-20,DKI5,55.0,81.0,39.0,8.0,34.0,27.0,81.0,PM25,SEDANG,31.9,23.5,1.3,5.0,14.1,104.0,19.7,26.7,80.0,69.0,1009.0,35.3,104.0,97.0,56.0,99.0,5.0,14.9,5.0,4.7,2.3,1011.0,1006.9,6.5,0.0049554013875123,1.0,0.0,,0.0,Friday,1,2021.0,2446687.0,0.3791,8.0,2021.0,4.0
2021-08-21,DKI1,59.0,80.0,25.0,13.0,26.0,35.0,80.0,PM25,SEDANG,31.0,23.6,6.2,8.0,14.8,246.0,16.98,26.3,83.0,91.0,1010.7,33.8,246.0,98.0,62.0,100.0,26.0,13.2,4.2,6.1,1.3,1012.2,1009.0,26.040000000000003,0.0041555357672899,1.0,0.0,,1.0,Saturday,0,2021.0,1057465.0,0.34295,8.0,2021.0,5.0
2021-08-21,DKI2,60.0,87.0,51.0,10.0,29.0,21.0,87.0,PM25,SEDANG,29.8,23.8,4.0,7.0,14.4,278.0,16.78,26.3,84.0,92.0,1010.4,33.8,278.0,96.0,67.0,100.0,39.0,14.5,5.0,4.3,0.8,1012.0,1008.8,20.0,0.0049485352335708,1.0,0.0,,1.0,Saturday,0,2021.0,1788981.0,0.1318,8.0,2021.0,5.0
2021-08-21,DKI3,53.0,80.0,44.0,10.0,33.0,15.0,80.0,PM25,SEDANG,30.6,22.0,19.6,7.0,10.1,213.0,16.77,25.2,87.0,88.0,1003.2,26.3,213.0,98.0,64.0,100.0,33.0,12.7,4.6,6.5,1.1,1004.8,1001.9,90.16,0.004585326953748,1.0,0.0,,1.0,Saturday,0,2021.0,2232442.0,0.4552,8.0,2021.0,5.0
2021-08-21,DKI4,50.0,85.0,39.0,8.0,25.0,21.0,85.0,PM25,SEDANG,30.9,22.8,9.7,8.0,11.2,253.0,16.71,25.6,86.0,91.0,1007.3,29.5,253.0,98.0,64.0,100.0,21.0,12.7,4.1,3.2,1.5,1009.0,1005.8,39.77,0.0040702869055891,1.0,0.0,,1.0,Saturday,0,2021.0,3051866.0,0.4958,8.0,2021.0,5.0
2021-08-21,DKI5,58.0,89.0,32.0,10.0,31.0,24.0,89.0,PM25,SEDANG,31.1,23.5,8.3,10.0,15.3,239.0,17.37,26.2,84.0,93.0,1009.7,34.6,239.0,97.0,62.0,100.0,50.0,12.8,3.9,5.4,1.3,1011.3,1008.1,32.370000000000005,0.00386253342577,1.0,0.0,,1.0,Saturday,0,2021.0,2446687.0,0.3776,8.0,2021.0,5.0
2021-08-22,DKI1,59.0,81.0,28.0,14.0,25.0,28.0,81.0,PM25,SEDANG,31.5,23.2,0.6,4.0,14.6,93.0,18.9,27.1,80.0,91.0,1009.5,31.0,93.0,99.0,56.0,100.0,60.0,15.9,6.9,3.6,0.5,1011.6,1006.6,4.14,0.0068350668647845,0.0,0.0,,1.0,Sunday,0,2021.0,1057465.0,0.3375937499999999,8.0,2021.0,6.0
2021-08-22,DKI2,71.0,100.0,52.0,13.0,25.0,26.0,100.0,PM25,SEDANG,31.1,23.8,0.7,5.0,17.7,84.0,18.71,27.2,79.0,89.0,1009.3,37.8,84.0,98.0,56.0,100.0,50.0,19.1,8.3,3.6,1.3,1011.4,1006.5,5.8100000000000005,0.0082235212523531,0.0,0.0,,1.0,Sunday,0,2021.0,1788981.0,0.118,8.0,2021.0,6.0
2021-08-22,DKI3,58.0,88.0,49.0,14.0,29.0,18.0,88.0,PM25,SEDANG,30.5,22.1,0.1,1.0,12.3,92.0,18.39,26.1,82.0,93.0,1002.2,27.4,92.0,98.0,60.0,100.0,74.0,16.7,7.6,6.5,3.9,1004.5,999.4,0.76,0.0075833167032528,0.0,0.0,,1.0,Sunday,0,2021.0,2232442.0,0.4570125,8.0,2021.0,6.0
2021-08-22,DKI4,74.0,134.0,43.0,14.0,22.0,29.0,134.0,PM25,TIDAK SEHAT,31.0,22.5,0.4,3.0,14.7,90.0,18.36,26.5,82.0,95.0,1006.2,30.6,90.0,99.0,58.0,100.0,75.0,15.6,7.0,4.7,1.0,1008.4,1003.4,2.8000000000000003,0.0069568674219837,0.0,0.0,,1.0,Sunday,0,2021.0,3051866.0,0.5029,8.0,2021.0,6.0
2021-08-22,DKI5,62.0,94.0,35.0,12.0,24.0,29.0,94.0,PM25,SEDANG,31.6,23.2,0.8,6.0,13.7,93.0,19.21,27.0,80.0,90.0,1008.6,29.5,93.0,98.0,55.0,100.0,52.0,15.7,7.1,4.3,2.6,1010.8,1005.7,5.68,0.0070394606385088,0.0,0.0,,1.0,Sunday,0,2021.0,2446687.0,0.3761,8.0,2021.0,6.0
2021-08-23,DKI1,56.0,77.0,28.0,10.0,25.0,27.0,77.0,PM25,SEDANG,31.4,23.1,0.7,7.0,9.8,71.0,19.26,27.1,82.0,68.0,1009.7,25.9,71.0,98.0,61.0,98.0,21.0,15.4,5.2,5.0,0.5,1011.8,1007.4,3.64,0.0051500445676933,0.0,0.0,,0.0,Monday,1,2021.0,1057465.0,0.3322374999999999,8.0,2021.0,0.0
2021-08-23,DKI2,63.0,86.0,52.0,9.0,33.0,13.0,86.0,PM25,SEDANG,30.6,23.5,0.7,4.0,11.4,59.0,19.92,27.1,82.0,72.0,1009.4,29.9,59.0,97.0,66.0,95.0,22.0,16.3,5.9,5.8,0.7,1011.5,1007.1,4.13,0.0058450564691896,0.0,0.0,,0.0,Monday,1,2021.0,1788981.0,0.1042,8.0,2021.0,0.0
2021-08-23,DKI3,66.0,100.0,46.0,13.0,31.0,17.0,100.0,PM25,SEDANG,30.9,22.2,0.7,5.0,9.4,170.0,20.08,26.3,82.0,67.0,1002.3,27.7,170.0,97.0,58.0,99.0,12.0,15.0,5.6,6.8,0.8,1004.5,1000.0,3.92,0.0055871495560211,0.0,0.0,,0.0,Monday,1,2021.0,2232442.0,0.458825,8.0,2021.0,0.0
2021-08-23,DKI4,63.0,106.0,40.0,10.0,24.0,20.0,106.0,PM25,TIDAK SEHAT,31.1,22.5,0.2,2.0,9.7,98.0,19.83,26.8,80.0,68.0,1006.4,28.1,98.0,98.0,56.0,98.0,19.0,14.3,5.7,4.3,0.7,1008.5,1003.9,1.14,0.0056637519872814,0.0,0.0,,0.0,Monday,1,2021.0,3051866.0,0.51,8.0,2021.0,0.0
2021-08-23,DKI5,59.0,88.0,31.0,9.0,22.0,22.0,88.0,PM25,SEDANG,31.3,23.3,1.5,9.0,8.9,11.0,18.89,27.0,83.0,74.0,1008.8,26.3,11.0,98.0,65.0,100.0,14.0,15.5,4.7,4.7,0.8,1010.9,1006.5,7.050000000000001,0.0046590007930214,1.0,0.0,,0.0,Monday,1,2021.0,2446687.0,0.3746,8.0,2021.0,0.0
2021-08-24,DKI1,59.0,87.0,27.0,12.0,32.0,30.0,87.0,PM25,SEDANG,32.3,23.8,0.9,6.0,10.1,242.0,19.8,27.3,77.0,79.0,1009.8,27.7,242.0,92.0,52.0,96.0,4.0,14.5,4.9,6.5,1.8,1011.6,1007.0,4.41,0.0048524460289166,0.0,0.0,,0.0,Tuesday,1,2021.0,1057465.0,0.3268812499999999,8.0,2021.0,1.0
2021-08-24,DKI2,69.0,101.0,52.0,9.0,41.0,18.0,101.0,PM25,TIDAK SEHAT,31.1,24.1,2.0,12.0,12.2,274.0,20.24,27.1,80.0,83.0,1009.6,33.1,274.0,92.0,57.0,97.0,49.0,15.4,5.2,7.2,1.6,1011.4,1006.8,10.4,0.0051505546751188,1.0,0.0,,0.0,Tuesday,1,2021.0,1788981.0,0.0904,8.0,2021.0,1.0
2021-08-24,DKI3,66.0,100.0,46.0,11.0,32.0,15.0,100.0,PM25,SEDANG,31.3,22.6,0.3,3.0,7.5,195.0,20.21,26.4,80.0,76.0,1002.4,20.9,195.0,94.0,55.0,96.0,26.0,12.7,4.9,5.0,1.8,1004.3,999.7,1.47,0.0048882681564245,0.0,0.0,,0.0,Tuesday,1,2021.0,2232442.0,0.4606375,8.0,2021.0,1.0
2021-08-24,DKI4,61.0,110.0,42.0,11.0,26.0,24.0,110.0,PM25,TIDAK SEHAT,32.2,23.5,1.2,5.0,11.4,229.0,19.91,26.8,77.0,78.0,1006.5,25.9,229.0,92.0,50.0,96.0,33.0,14.6,5.5,9.0,0.8,1008.3,1003.8,6.6,0.0054644808743169,1.0,0.0,,0.0,Tuesday,1,2021.0,3051866.0,0.5171,8.0,2021.0,1.0
2021-08-24,DKI5,60.0,97.0,31.0,7.0,32.0,12.0,97.0,PM25,SEDANG,32.2,23.5,1.9,9.0,7.9,239.0,19.64,27.2,79.0,81.0,1008.9,26.3,239.0,96.0,52.0,97.0,9.0,14.0,3.9,4.7,1.9,1010.7,1006.1,7.409999999999999,0.0038655961938745,1.0,0.0,,0.0,Tuesday,1,2021.0,2446687.0,0.3731,8.0,2021.0,1.0
2021-08-25,DKI1,62.0,89.0,26.0,12.0,34.0,34.0,89.0,PM25,SEDANG,32.5,23.0,0.1,1.0,10.0,196.0,21.56,27.4,74.0,31.0,1009.4,24.8,196.0,91.0,47.0,83.0,0.0,14.5,5.9,4.3,2.3,1011.5,1006.6,0.5900000000000001,0.0058450564691896,0.0,0.0,,0.0,Wednesday,1,2021.0,1057465.0,0.3215249999999999,8.0,2021.0,2.0
2021-08-25,DKI2,69.0,98.0,51.0,11.0,38.0,24.0,98.0,PM25,SEDANG,31.9,22.8,0.1,1.0,10.7,334.0,22.3,27.3,74.0,32.0,1009.1,26.6,334.0,94.0,48.0,82.0,3.0,15.3,6.2,5.8,3.9,1011.2,1006.4,0.6200000000000001,0.0061440887919928,0.0,0.0,,0.0,Wednesday,1,2021.0,1788981.0,0.0766,8.0,2021.0,2.0
2021-08-25,DKI3,57.0,81.0,44.0,10.0,33.0,11.0,81.0,PM25,SEDANG,31.4,22.5,0.2,2.0,10.9,195.0,21.63,26.6,74.0,36.0,1002.0,19.1,195.0,89.0,52.0,78.0,3.0,14.9,6.7,7.2,3.1,1004.2,999.3,1.34,0.0066866267465069,0.0,0.0,,0.0,Wednesday,1,2021.0,2232442.0,0.46245,8.0,2021.0,2.0
2021-08-25,DKI4,62.0,106.0,42.0,9.0,26.0,28.0,106.0,PM25,TIDAK SEHAT,31.9,21.8,0.1,1.0,10.7,125.0,21.9,26.9,73.0,34.0,1006.0,22.0,125.0,96.0,48.0,85.0,1.0,13.4,5.8,6.8,3.2,1008.2,1003.3,0.58,0.0057654075546719,0.0,0.0,,0.0,Wednesday,1,2021.0,3051866.0,0.5242,8.0,2021.0,2.0
2021-08-25,DKI5,63.0,95.0,31.0,10.0,29.0,20.0,95.0,PM25,SEDANG,32.2,23.2,0.2,2.0,9.2,188.0,21.08,27.4,72.0,29.0,1008.5,21.2,188.0,87.0,49.0,78.0,4.0,14.4,5.8,4.7,2.5,1010.6,1005.7,1.16,0.0057511155180961,0.0,0.0,,0.0,Wednesday,1,2021.0,2446687.0,0.3716,8.0,2021.0,2.0
2021-08-26,DKI1,56.0,77.0,27.0,10.0,22.0,33.0,77.0,PM25,SEDANG,33.0,22.6,0.0,0.0,15.5,122.0,22.19,27.3,71.0,15.0,1008.4,35.6,122.0,88.0,43.0,63.0,0.0,17.6,7.4,4.7,2.6,1010.2,1005.6,0.0,0.0073383577945259,0.0,0.0,,0.0,Thursday,1,2021.0,1057465.0,0.31616875,8.0,2021.0,3.0
2021-08-26,DKI2,61.0,84.0,51.0,9.0,26.0,18.0,84.0,PM25,SEDANG,32.2,23.0,0.0,0.0,16.6,61.0,22.26,27.1,72.0,15.0,1008.2,39.6,61.0,89.0,47.0,58.0,0.0,18.4,7.9,7.2,4.7,1010.0,1005.4,0.0,0.0078357468756199,0.0,0.0,,0.0,Thursday,1,2021.0,1788981.0,0.0628,8.0,2021.0,3.0
2021-08-26,DKI3,54.0,82.0,46.0,9.0,30.0,15.0,82.0,PM25,SEDANG,32.0,22.0,0.0,0.0,12.4,148.0,23.38,26.5,73.0,13.0,1001.0,26.3,148.0,91.0,48.0,69.0,0.0,17.1,7.7,4.3,1.4,1002.9,998.2,0.0,0.0076923076923076,0.0,0.0,,0.0,Thursday,1,2021.0,2232442.0,0.4642625,8.0,2021.0,3.0
2021-08-26,DKI4,53.0,91.0,40.0,7.0,28.0,19.0,91.0,PM25,SEDANG,32.7,21.6,0.0,0.0,12.8,82.0,22.59,26.7,72.0,14.0,1005.1,29.5,82.0,94.0,45.0,59.0,0.0,14.8,6.2,5.0,2.3,1007.0,1002.2,0.0,0.0061685404437369,0.0,0.0,,0.0,Thursday,1,2021.0,3051866.0,0.5313,8.0,2021.0,3.0
2021-08-26,DKI5,64.0,96.0,32.0,9.0,31.0,14.0,96.0,PM25,SEDANG,32.8,22.9,0.0,0.0,15.0,130.0,22.24,27.4,70.0,16.0,1007.5,34.9,130.0,85.0,44.0,61.0,0.0,17.7,7.5,4.7,3.3,1009.3,1004.6,0.0,0.0074441687344913,0.0,0.0,,0.0,Thursday,1,2021.0,2446687.0,0.3701,8.0,2021.0,3.0
2021-08-27,DKI1,62.0,89.0,30.0,11.0,25.0,31.0,89.0,PM25,SEDANG,33.5,22.5,0.0,0.0,14.0,198.0,22.94,27.6,70.0,18.0,1008.8,30.6,198.0,90.0,41.0,47.0,0.0,15.4,6.2,5.8,2.3,1010.8,1006.3,0.0,0.0061459159397303,0.0,0.0,,0.0,Friday,1,2021.0,1057465.0,0.3108125,8.0,2021.0,4.0
2021-08-27,DKI2,63.0,90.0,52.0,10.0,32.0,21.0,90.0,PM25,SEDANG,31.9,22.5,0.1,1.0,15.9,14.0,23.0,27.3,72.0,19.0,1008.6,37.1,14.0,90.0,49.0,50.0,0.0,16.2,6.5,6.1,1.6,1010.6,1006.2,0.65,0.0064445766408883,0.0,0.0,,0.0,Friday,1,2021.0,1788981.0,0.049,8.0,2021.0,4.0
2021-08-27,DKI3,62.0,92.0,47.0,9.0,31.0,13.0,92.0,PM25,SEDANG,32.1,22.1,0.0,0.0,10.6,193.0,23.38,26.7,72.0,17.0,1001.5,21.6,193.0,90.0,47.0,46.0,0.0,14.9,6.5,6.1,2.1,1003.5,998.9,0.0,0.0064902646030953,0.0,0.0,,0.0,Friday,1,2021.0,2232442.0,0.466075,8.0,2021.0,4.0
2021-08-27,DKI4,58.0,105.0,39.0,10.0,28.0,22.0,105.0,PM25,TIDAK SEHAT,33.5,21.9,0.0,0.0,12.6,159.0,23.38,27.1,70.0,14.0,1005.5,27.7,159.0,90.0,38.0,46.0,0.0,13.2,5.1,5.0,1.1,1007.5,1003.0,0.0,0.0050721034311287,0.0,0.0,,0.0,Friday,1,2021.0,3051866.0,0.5384,8.0,2021.0,4.0
2021-08-27,DKI5,61.0,96.0,34.0,8.0,29.0,15.0,96.0,PM25,SEDANG,33.3,22.8,0.4,2.0,12.7,189.0,22.85,27.6,70.0,18.0,1007.9,28.4,189.0,89.0,42.0,50.0,0.0,14.9,5.9,5.4,1.1,1009.9,1005.3,2.3600000000000003,0.0058537553328703,0.0,0.0,,0.0,Friday,1,2021.0,2446687.0,0.3686,8.0,2021.0,4.0
2021-08-28,DKI1,65.0,93.0,26.0,11.0,40.0,27.0,93.0,PM25,SEDANG,33.1,23.3,0.0,0.0,14.1,142.0,21.24,27.7,68.0,57.0,1007.9,32.8,142.0,85.0,43.0,93.0,4.0,18.8,7.8,5.4,2.3,1009.5,1005.5,0.0,0.0077388629824387,0.0,0.0,,1.0,Saturday,0,2021.0,1057465.0,0.30545625,8.0,2021.0,5.0
2021-08-28,DKI2,76.0,104.0,51.0,10.0,41.0,22.0,104.0,PM25,TIDAK SEHAT,32.3,23.6,0.1,1.0,15.3,63.0,21.38,27.6,69.0,57.0,1007.6,36.0,63.0,82.0,45.0,96.0,2.0,19.5,8.5,6.1,4.2,1009.3,1005.4,0.8500000000000001,0.0084358872568479,0.0,0.0,,1.0,Saturday,0,2021.0,1788981.0,0.0352,8.0,2021.0,5.0
2021-08-28,DKI3,63.0,94.0,46.0,10.0,42.0,17.0,94.0,PM25,SEDANG,32.3,22.5,0.0,0.0,14.2,186.0,21.75,26.9,69.0,51.0,1000.5,29.5,186.0,85.0,46.0,87.0,2.0,19.0,8.4,8.6,1.3,1002.2,998.0,0.0,0.0083958020989505,0.0,0.0,,1.0,Saturday,0,2021.0,2232442.0,0.4678875,8.0,2021.0,5.0
2021-08-28,DKI4,65.0,123.0,38.0,10.0,36.0,23.0,123.0,PM25,TIDAK SEHAT,32.8,22.2,0.0,0.0,12.4,61.0,21.47,27.4,68.0,59.0,1004.5,27.7,61.0,89.0,44.0,97.0,2.0,16.6,7.0,6.1,1.8,1006.2,1002.2,0.0,0.0069686411149825,0.0,0.0,,1.0,Saturday,0,2021.0,3051866.0,0.5455,8.0,2021.0,5.0
2021-08-28,DKI5,63.0,100.0,31.0,8.0,44.0,12.0,100.0,PM25,SEDANG,33.0,23.8,0.0,0.0,14.2,137.0,21.35,27.7,67.0,54.0,1007.0,31.7,137.0,84.0,44.0,91.0,6.0,19.9,8.5,6.5,3.9,1008.6,1004.6,0.0,0.0084409136047666,0.0,0.0,,1.0,Saturday,0,2021.0,2446687.0,0.3671,8.0,2021.0,5.0
2021-08-29,DKI1,65.0,96.0,28.0,12.0,30.0,29.0,96.0,PM25,SEDANG,31.8,23.8,6.0,5.0,13.0,182.0,14.29,26.5,79.0,67.0,1008.2,38.5,182.0,91.0,52.0,100.0,18.0,13.3,4.0,1.8,0.7,1009.9,1006.5,24.0,0.0039674667724657,1.0,0.0,,1.0,Sunday,0,2021.0,1057465.0,0.3001,8.0,2021.0,6.0
2021-08-29,DKI2,68.0,97.0,52.0,10.0,30.0,16.0,97.0,PM25,SEDANG,30.7,24.0,9.3,5.0,12.4,140.0,13.66,26.5,80.0,66.0,1008.0,33.1,140.0,91.0,57.0,100.0,14.0,13.0,4.1,2.2,0.4,1009.7,1006.3,38.13,0.0040674603174603,1.0,0.0,,1.0,Sunday,0,2021.0,1788981.0,0.0214,8.0,2021.0,6.0
2021-08-29,DKI3,67.0,28.0,46.0,12.0,35.0,15.0,67.0,PM10,SEDANG,30.8,22.8,1.0,5.0,10.6,199.0,15.64,26.0,81.0,64.0,1000.8,28.4,199.0,99.0,58.0,99.0,10.0,14.7,5.0,3.6,0.5,1002.5,999.2,5.0,0.004996003197442,0.0,0.0,,1.0,Sunday,0,2021.0,2232442.0,0.4697,8.0,2021.0,6.0
2021-08-29,DKI4,66.0,122.0,39.0,12.0,28.0,25.0,122.0,PM25,TIDAK SEHAT,31.6,23.5,7.1,8.0,11.5,18.0,14.88,26.2,79.0,67.0,1004.9,40.0,18.0,94.0,52.0,100.0,17.0,14.1,4.4,2.9,1.0,1006.7,1003.2,31.24,0.0043785451288685,1.0,0.0,,1.0,Sunday,0,2021.0,3051866.0,0.5526,8.0,2021.0,6.0
2021-08-29,DKI5,67.0,111.0,32.0,10.0,36.0,13.0,111.0,PM25,TIDAK SEHAT,31.6,23.5,6.0,6.0,13.4,153.0,14.72,26.4,80.0,66.0,1007.3,39.6,153.0,95.0,54.0,100.0,18.0,12.9,4.2,3.2,1.1,1009.0,1005.7,25.200000000000003,0.0041695621959694,1.0,0.0,,1.0,Sunday,0,2021.0,2446687.0,0.3656,8.0,2021.0,6.0
2021-08-30,DKI1,79.0,112.0,27.0,17.0,39.0,41.0,112.0,PM25,TIDAK SEHAT,32.0,24.0,2.4,9.0,13.0,24.0,20.03,27.6,78.0,73.0,1008.7,29.9,24.0,98.0,54.0,99.0,11.0,15.4,4.9,2.9,0.7,1010.9,1006.6,11.76,0.0048577376821651,1.0,0.0,,0.0,Monday,1,2021.0,1057465.0,0.297,8.0,2021.0,0.0
2021-08-30,DKI2,79.0,110.0,52.0,12.0,38.0,29.0,110.0,PM25,TIDAK SEHAT,30.9,23.9,2.8,9.0,13.4,355.0,20.07,27.5,80.0,75.0,1008.5,30.6,355.0,96.0,61.0,99.0,12.0,15.6,5.3,3.2,1.1,1010.7,1006.4,14.839999999999998,0.0052553296975706,1.0,0.0,,0.0,Monday,1,2021.0,1788981.0,0.03363125,8.0,2021.0,0.0
2021-08-30,DKI3,87.0,27.0,46.0,16.0,38.0,17.0,87.0,PM10,SEDANG,32.2,22.4,0.9,6.0,12.1,142.0,20.47,26.7,80.0,69.0,1001.4,28.4,142.0,99.0,53.0,99.0,12.0,12.3,4.8,5.4,2.4,1003.4,999.1,4.32,0.0047932893948472,0.0,0.0,,0.0,Monday,1,2021.0,2232442.0,0.46608125,8.0,2021.0,0.0
2021-08-30,DKI4,76.0,140.0,41.0,16.0,30.0,31.0,140.0,PM25,TIDAK SEHAT,32.8,23.1,2.4,9.0,11.9,82.0,19.98,27.3,77.0,74.0,1005.4,29.9,82.0,96.0,50.0,99.0,10.0,14.0,5.3,5.0,1.5,1007.6,1003.2,12.72,0.0052715337179232,1.0,0.0,,0.0,Monday,1,2021.0,3051866.0,0.5564749999999999,8.0,2021.0,0.0
2021-08-30,DKI5,83.0,126.0,35.0,16.0,32.0,29.0,126.0,PM25,TIDAK SEHAT,31.9,23.4,2.1,9.0,12.7,62.0,20.17,27.4,79.0,70.0,1007.8,29.2,62.0,99.0,56.0,100.0,16.0,13.8,4.7,3.2,1.0,1010.0,1005.7,9.87,0.004663623734868,1.0,0.0,,0.0,Monday,1,2021.0,2446687.0,0.36629375,8.0,2021.0,0.0
2021-08-31,DKI1,64.0,86.0,27.0,12.0,35.0,33.0,86.0,PM25,SEDANG,30.8,24.0,4.5,13.0,10.6,348.0,18.2,27.2,83.0,68.0,1009.3,37.4,348.0,97.0,64.0,96.0,34.0,16.0,4.3,3.6,0.8,1010.9,1007.2,19.35,0.0042603784801347,1.0,0.0,,0.0,Tuesday,1,2021.0,1057465.0,0.2939,8.0,2021.0,1.0
2021-08-31,DKI2,74.0,96.0,51.0,10.0,48.0,19.0,96.0,PM25,SEDANG,30.0,24.3,7.1,15.0,10.1,336.0,18.72,27.2,84.0,67.0,1009.1,40.3,336.0,97.0,69.0,96.0,29.0,19.5,4.6,2.2,1.1,1010.6,1007.0,32.66,0.0045585174908334,1.0,0.0,,0.0,Tuesday,1,2021.0,1788981.0,0.0458625,8.0,2021.0,1.0
2021-08-31,DKI3,64.0,27.0,10.0,19.0,38.0,32.0,64.0,PM10,SEDANG,31.2,23.0,17.8,8.0,10.0,100.0,18.37,26.3,85.0,66.0,1002.0,29.9,100.0,100.0,62.0,94.0,25.0,14.7,4.6,2.2,0.5,1003.5,1000.0,81.88,0.0045908183632734,1.0,0.0,,0.0,Tuesday,1,2021.0,2232442.0,0.4624625,8.0,2021.0,1.0
2021-08-31,DKI4,61.0,109.0,41.0,10.0,32.0,26.0,109.0,PM25,TIDAK SEHAT,31.6,23.6,5.9,11.0,12.7,341.0,18.3,26.7,84.0,66.0,1006.0,42.5,341.0,99.0,57.0,94.0,26.0,16.1,4.7,3.2,1.0,1007.6,1003.9,27.730000000000004,0.0046719681908548,1.0,0.0,,0.0,Tuesday,1,2021.0,3051866.0,0.56035,8.0,2021.0,1.0
2021-08-31,DKI5,60.0,92.0,30.0,7.0,32.0,14.0,92.0,PM25,SEDANG,31.1,24.6,7.3,15.0,9.5,1.0,18.31,27.3,83.0,69.0,1008.4,33.1,1.0,96.0,64.0,96.0,29.0,15.6,4.1,3.6,0.4,1010.0,1006.2,29.93,0.0040658468861562,1.0,0.0,,0.0,Tuesday,1,2021.0,2446687.0,0.3669874999999999,8.0,2021.0,1.0
2021-09-01,DKI1,63.0,88.0,29.0,15.0,24.0,38.0,88.0,PM25,SEDANG,31.9,23.0,1.2,6.0,14.6,30.0,21.16,27.3,78.0,62.0,1009.8,36.7,30.0,98.0,51.0,98.0,0.0,16.0,5.8,5.0,0.4,1011.8,1007.8,6.96,0.0057437116260645,1.0,0.0,,0.0,Wednesday,1,2021.0,1057465.0,0.2908,9.0,2021.0,2.0
2021-09-01,DKI2,79.0,102.0,55.0,14.0,30.0,29.0,102.0,PM25,TIDAK SEHAT,31.5,23.6,1.3,8.0,14.4,16.0,21.36,27.3,80.0,63.0,1009.5,40.3,16.0,98.0,54.0,99.0,4.0,17.0,6.5,3.6,2.1,1011.5,1007.5,8.450000000000001,0.0064388311045071,1.0,0.0,,0.0,Wednesday,1,2021.0,1788981.0,0.05809375,9.0,2021.0,2.0
