tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk
2017-11-24,DKI4,38.0,,53.0,6.0,31.0,6.0,53.0,SO2,SEDANG,31.4,23.8,0.4,2.0,14.2,270.0,21.04,27.4,76.0,94.0,1002.8,33.8,270.0,93.0,60.0,100.0,59.0,20.8,9.7,3.6,2.2,1004.4,1001.2,3.88,0.0096729158356601,0.0,0.0,,0.0,Friday,1,2017.0,2892783
2017-11-24,DKI5,26.0,,18.0,29.0,23.0,3.0,29.0,CO,BAIK,31.9,23.9,1.0,6.0,19.6,257.0,21.68,27.8,75.0,94.0,1005.3,42.5,257.0,92.0,57.0,100.0,66.0,22.2,9.8,6.5,4.0,1007.1,1003.5,9.8,0.0097483338306973,0.0,0.0,,0.0,Friday,1,2017.0,2528065
2017-11-25,DKI1,27.0,,19.0,18.0,20.0,2.0,27.0,PM10,BAIK,30.8,25.2,1.8,4.0,18.8,255.0,16.66,27.7,77.0,100.0,1007.1,40.7,255.0,87.0,65.0,100.0,97.0,26.7,12.4,14.8,7.4,1008.7,1004.8,22.32,0.0123125806771919,1.0,0.0,,1.0,Saturday,0,2017.0,921344
2017-11-25,DKI2,29.0,,53.0,7.0,29.0,7.0,53.0,SO2,SEDANG,30.5,25.6,7.7,5.0,19.4,256.0,16.57,27.9,76.0,99.0,1006.8,42.1,256.0,85.0,63.0,100.0,92.0,32.6,15.5,23.8,10.0,1008.4,1004.6,119.35,0.0153953118792212,1.0,0.0,,1.0,Saturday,0,2017.0,1781316
2017-11-25,DKI3,7.0,,14.0,10.0,38.0,4.0,38.0,O3,BAIK,30.0,23.9,2.3,5.0,20.5,256.0,18.1,26.9,80.0,98.0,999.8,43.2,256.0,91.0,67.0,100.0,64.0,24.8,11.5,11.9,5.4,1001.4,997.8,26.45,0.011502300460092,1.0,0.0,,1.0,Saturday,0,2017.0,2226830
2017-11-25,DKI4,40.0,,53.0,6.0,24.0,7.0,53.0,SO2,SEDANG,30.3,24.5,1.6,4.0,18.1,265.0,16.67,27.2,78.0,100.0,1003.7,37.8,265.0,88.0,66.0,100.0,97.0,27.7,13.8,20.5,10.8,1005.3,1001.6,22.08,0.0137491282255654,1.0,0.0,,1.0,Saturday,0,2017.0,2892783
2017-11-25,DKI5,29.0,,19.0,30.0,24.0,5.0,30.0,CO,BAIK,30.5,25.4,2.9,4.0,19.5,256.0,17.37,27.7,77.0,99.0,1006.3,41.8,256.0,86.0,64.0,100.0,87.0,28.8,13.4,15.5,8.2,1007.8,1004.0,38.86,0.013316108516347,1.0,0.0,,1.0,Saturday,0,2017.0,2528065
2017-11-26,DKI1,28.0,,20.0,15.0,18.0,2.0,28.0,PM10,BAIK,29.9,25.1,7.5,8.0,20.7,256.0,15.75,26.8,81.0,99.0,1007.2,49.3,256.0,89.0,68.0,100.0,93.0,33.3,15.4,21.2,11.3,1008.9,1005.1,115.5,0.0152899126290706,1.0,0.0,,1.0,Sunday,0,2017.0,921344
2017-11-26,DKI2,25.0,,53.0,6.0,27.0,6.0,53.0,SO2,SEDANG,29.9,25.4,2.6,8.0,23.7,256.0,16.01,27.0,80.0,99.0,1007.0,52.9,256.0,89.0,68.0,100.0,95.0,39.0,18.4,30.2,14.3,1008.8,1004.9,47.84,0.0182720953326713,1.0,0.0,,1.0,Sunday,0,2017.0,1781316
2017-11-26,DKI3,2.0,,13.0,6.0,37.0,1.0,37.0,O3,BAIK,29.3,24.2,4.8,8.0,21.6,262.0,16.44,26.2,83.0,99.0,999.9,47.5,262.0,92.0,71.0,100.0,97.0,29.7,13.9,16.9,9.0,1001.6,997.8,66.72,0.0139013901390139,1.0,0.0,,1.0,Sunday,0,2017.0,2226830
2017-11-26,DKI4,25.0,,53.0,,24.0,3.0,53.0,SO2,SEDANG,29.7,24.6,1.1,6.0,20.6,264.0,15.38,26.5,82.0,99.0,1003.8,47.5,264.0,90.0,68.0,100.0,96.0,33.5,15.4,24.1,8.2,1005.5,1001.7,16.94,0.0153417015341701,1.0,0.0,,1.0,Sunday,0,2017.0,2892783
2017-11-26,DKI5,16.0,,20.0,25.0,25.0,2.0,25.0,CO,BAIK,29.5,25.1,7.2,10.0,20.7,256.0,15.67,26.8,81.0,99.0,1006.4,50.0,256.0,90.0,71.0,100.0,95.0,35.3,16.0,23.8,11.1,1008.1,1004.3,115.2,0.0158982511923688,1.0,0.0,,1.0,Sunday,0,2017.0,2528065
2017-11-27,DKI1,20.0,,18.0,16.0,19.0,2.0,20.0,PM10,BAIK,29.1,25.2,1.7,7.0,21.7,247.0,13.16,26.8,81.0,97.0,1006.0,49.3,247.0,86.0,72.0,100.0,80.0,38.3,18.2,23.0,12.1,1007.5,1003.9,30.94,0.0180914512922465,1.0,0.0,,0.0,Monday,1,2017.0,921344
2017-11-27,DKI2,19.0,,53.0,7.0,18.0,7.0,53.0,SO2,SEDANG,29.0,25.4,1.0,6.0,24.7,245.0,13.51,27.0,80.0,98.0,1005.7,53.6,245.0,85.0,73.0,100.0,91.0,42.5,20.3,30.2,15.3,1007.1,1003.6,20.3,0.0201849458088893,0.0,0.0,,0.0,Monday,1,2017.0,1781316
2017-11-27,DKI3,5.0,,13.0,6.0,37.0,2.0,37.0,O3,BAIK,28.5,24.2,4.3,10.0,24.1,251.0,12.55,26.2,83.0,97.0,998.7,51.1,251.0,91.0,72.0,100.0,63.0,34.2,17.0,18.0,9.7,1000.3,996.7,73.1,0.0170221287673976,1.0,0.0,,0.0,Monday,1,2017.0,2226830
2017-11-27,DKI4,12.0,,52.0,,17.0,5.0,52.0,SO2,SEDANG,29.1,24.4,3.8,7.0,24.4,254.0,13.42,26.5,81.0,96.0,1002.6,50.8,254.0,90.0,70.0,100.0,53.0,36.2,18.2,22.7,12.8,1004.1,1000.5,69.16,0.0181528027129463,1.0,0.0,,0.0,Monday,1,2017.0,2892783
2017-11-27,DKI5,13.0,,17.0,26.0,24.0,3.0,26.0,CO,BAIK,29.0,25.1,5.6,7.0,22.9,247.0,12.75,26.7,81.0,97.0,1005.1,52.2,247.0,87.0,74.0,100.0,79.0,40.2,18.9,24.5,12.6,1006.6,1003.0,105.84,0.0188040990946174,1.0,0.0,,0.0,Monday,1,2017.0,2528065
2017-11-28,DKI1,19.0,,18.0,16.0,21.0,2.0,21.0,O3,BAIK,30.0,25.4,1.5,8.0,23.2,243.0,13.44,27.0,80.0,95.0,1006.0,50.8,243.0,86.0,68.0,100.0,17.0,41.2,20.1,33.5,16.1,1007.7,1003.6,30.15,0.0199801192842942,1.0,0.0,,0.0,Tuesday,1,2017.0,921344
2017-11-28,DKI2,18.0,,53.0,8.0,18.0,7.0,53.0,SO2,SEDANG,30.3,25.6,0.9,4.0,25.4,241.0,14.09,27.2,79.0,98.0,1005.6,54.4,241.0,85.0,67.0,100.0,78.0,45.1,22.5,36.0,18.9,1007.4,1003.3,20.25,0.0223747016706443,0.0,0.0,,0.0,Tuesday,1,2017.0,1781316
2017-11-28,DKI3,,,13.0,7.0,33.0,,33.0,O3,BAIK,28.6,24.0,8.8,18.0,23.7,244.0,10.34,26.1,82.0,98.0,998.8,49.7,244.0,91.0,69.0,100.0,73.0,37.4,18.6,27.0,12.2,1000.5,996.6,163.68000000000004,0.0186223468161794,1.0,0.0,,0.0,Tuesday,1,2017.0,2226830
2017-11-28,DKI4,16.0,,53.0,,17.0,4.0,53.0,SO2,SEDANG,29.4,24.8,5.3,13.0,24.1,248.0,11.99,26.6,80.0,95.0,1002.6,47.9,248.0,88.0,69.0,100.0,22.0,40.1,20.2,32.0,15.2,1004.4,1000.3,107.06,0.0201476161978854,1.0,0.0,,0.0,Tuesday,1,2017.0,2892783
2017-11-28,DKI5,17.0,,17.0,26.0,22.0,3.0,26.0,CO,BAIK,29.8,25.1,2.8,13.0,23.7,243.0,13.27,26.8,81.0,95.0,1005.1,50.8,243.0,87.0,70.0,100.0,19.0,42.3,20.7,36.0,17.4,1006.8,1002.7,57.96,0.0205949656750572,1.0,0.0,,0.0,Tuesday,1,2017.0,2528065
2017-11-29,DKI1,23.0,,19.0,16.0,28.0,3.0,28.0,O3,BAIK,30.6,24.5,8.8,13.0,17.1,245.0,12.96,27.0,82.0,99.0,1006.2,34.2,245.0,94.0,66.0,100.0,91.0,29.1,13.3,16.9,7.3,1007.6,1004.0,117.04000000000002,0.013218048101769,1.0,0.0,,0.0,Wednesday,1,2017.0,921344
2017-11-29,DKI2,24.0,,53.0,7.0,37.0,15.0,53.0,SO2,SEDANG,30.6,24.9,8.0,15.0,20.9,242.0,14.18,27.1,81.0,99.0,1006.0,39.6,242.0,94.0,64.0,100.0,87.0,31.6,14.7,13.3,6.4,1007.3,1003.8,117.6,0.0146123260437375,1.0,0.0,,0.0,Wednesday,1,2017.0,1781316
2017-11-29,DKI3,,,13.0,5.0,33.0,,33.0,O3,BAIK,30.0,23.9,6.5,11.0,20.1,243.0,12.73,26.4,82.0,98.0,998.9,38.5,243.0,93.0,66.0,100.0,89.0,30.5,14.6,21.2,10.7,1000.3,996.8,94.9,0.0146160776854539,1.0,0.0,,0.0,Wednesday,1,2017.0,2226830
2017-11-29,DKI4,25.0,,53.0,,28.0,4.0,53.0,SO2,SEDANG,30.4,24.0,7.9,13.0,17.0,250.0,14.44,26.8,81.0,99.0,1002.9,34.9,250.0,93.0,65.0,100.0,92.0,29.2,14.1,21.2,10.1,1004.3,1000.7,111.39,0.0140592282381094,1.0,0.0,,0.0,Wednesday,1,2017.0,2892783
2017-11-29,DKI5,17.0,,18.0,25.0,36.0,,36.0,O3,BAIK,30.5,24.5,8.2,12.0,17.6,243.0,12.06,26.8,83.0,96.0,1005.4,36.4,243.0,93.0,66.0,100.0,51.0,30.1,13.5,16.9,7.6,1006.7,1003.2,110.7,0.0134274915456534,1.0,0.0,,0.0,Wednesday,1,2017.0,2528065
2017-11-30,DKI1,29.0,,21.0,23.0,18.0,4.0,29.0,PM10,BAIK,29.5,23.9,17.3,19.0,23.5,263.0,13.13,25.6,89.0,97.0,1005.5,67.7,263.0,97.0,73.0,100.0,87.0,38.9,14.4,10.4,4.8,1006.9,1003.4,249.12,0.0143212332173048,1.0,0.0,,0.0,Thursday,1,2017.0,921344
2017-11-30,DKI2,27.0,,53.0,13.0,23.0,13.0,53.0,SO2,SEDANG,30.0,24.1,15.8,19.0,30.4,263.0,14.07,25.9,88.0,97.0,1005.2,74.9,263.0,96.0,74.0,100.0,88.0,41.0,16.3,10.8,5.9,1006.7,1003.1,257.54,0.0162156784719458,1.0,0.0,,0.0,Thursday,1,2017.0,1781316
2017-11-30,DKI3,17.0,,13.0,6.0,38.0,2.0,38.0,O3,BAIK,28.4,23.6,16.6,19.0,28.1,265.0,11.36,25.0,90.0,98.0,998.1,67.3,265.0,96.0,77.0,100.0,87.0,42.5,17.4,10.8,6.3,999.5,996.1,288.84,0.0174331229335737,1.0,0.0,,0.0,Thursday,1,2017.0,2226830
2017-11-30,DKI4,20.0,,27.0,,24.0,6.0,27.0,SO2,BAIK,29.3,23.5,18.4,18.0,26.6,266.0,12.89,25.4,89.0,98.0,1002.1,65.9,266.0,97.0,73.0,100.0,84.0,39.9,16.2,14.4,7.5,1003.6,1000.0,298.08,0.0161660512922862,1.0,0.0,,0.0,Thursday,1,2017.0,2892783
2017-11-30,DKI5,25.0,,20.0,32.0,43.0,10.0,43.0,O3,BAIK,29.1,23.9,16.1,19.0,23.5,263.0,12.45,25.5,90.0,97.0,1004.6,61.6,263.0,97.0,75.0,100.0,89.0,38.6,14.7,11.2,5.4,1005.9,1002.5,236.67,0.0146326896277125,1.0,0.0,,0.0,Thursday,1,2017.0,2528065
2017-12-01,DKI1,27.0,,21.0,21.0,19.0,3.0,27.0,PM10,BAIK,31.5,23.9,6.5,7.0,25.3,255.0,20.57,27.1,78.0,100.0,1005.8,52.6,255.0,93.0,58.0,100.0,97.0,38.2,18.0,11.9,6.2,1007.5,1003.5,117.0,0.0178962020282362,1.0,1.0,Prophet's Birthday,0.0,Friday,0,2017.0,921344
2017-12-01,DKI2,17.0,,49.0,8.0,17.0,8.0,49.0,SO2,BAIK,31.3,24.2,6.7,7.0,28.8,253.0,20.38,27.2,77.0,100.0,1005.5,58.7,253.0,92.0,59.0,100.0,97.0,43.5,20.7,20.2,10.6,1007.2,1003.3,138.69,0.0205867727498756,1.0,1.0,Prophet's Birthday,0.0,Friday,0,2017.0,1781316
2017-12-01,DKI3,,,13.0,7.0,33.0,,33.0,O3,BAIK,31.1,23.5,3.5,6.0,21.7,253.0,19.24,26.5,79.0,100.0,998.4,57.2,253.0,94.0,57.0,100.0,98.0,32.0,15.1,10.1,5.4,1000.2,996.2,52.85,0.0151241987179487,1.0,1.0,Prophet's Birthday,0.0,Friday,0,2017.0,2226830
2017-12-01,DKI4,16.0,,26.0,,17.0,4.0,26.0,SO2,BAIK,31.5,23.6,4.3,7.0,24.7,254.0,19.81,26.8,78.0,100.0,1002.4,46.4,254.0,94.0,57.0,100.0,97.0,35.4,17.4,19.8,8.5,1004.2,1000.2,74.82,0.0173583399840383,1.0,1.0,Prophet's Birthday,0.0,Friday,0,2017.0,2892783
2017-12-01,DKI5,14.0,,20.0,23.0,19.0,,23.0,CO,BAIK,31.1,23.9,8.5,7.0,25.0,254.0,20.88,26.9,79.0,100.0,1005.0,53.3,254.0,94.0,61.0,100.0,98.0,39.8,18.6,15.8,7.0,1006.7,1002.7,158.10000000000002,0.0185074626865671,1.0,1.0,Prophet's Birthday,0.0,Friday,0,2017.0,2528065
2017-12-02,DKI1,39.0,,20.0,18.0,20.0,3.0,39.0,PM10,BAIK,31.9,23.6,0.0,0.0,23.2,245.0,20.0,27.2,74.0,66.0,1006.2,48.2,245.0,89.0,53.0,99.0,5.0,25.7,12.1,8.3,4.7,1008.1,1003.9,0.0,0.0120254422580003,0.0,0.0,,1.0,Saturday,0,2017.0,921344
2017-12-02,DKI2,34.0,,49.0,11.0,16.0,7.0,49.0,SO2,BAIK,31.5,24.2,0.0,0.0,24.6,249.0,20.88,27.5,72.0,66.0,1005.9,50.8,249.0,86.0,55.0,99.0,4.0,31.0,14.6,11.9,4.8,1007.9,1003.7,0.0,0.0145143652450541,0.0,0.0,,1.0,Saturday,0,2017.0,1781316
2017-12-02,DKI3,6.0,,13.0,19.0,32.0,4.0,32.0,O3,BAIK,31.5,23.0,0.2,1.0,19.6,237.0,20.02,26.7,75.0,65.0,998.8,42.5,237.0,88.0,56.0,99.0,7.0,24.3,11.3,12.2,5.6,1000.6,996.7,2.26,0.0113135762915498,0.0,0.0,,1.0,Saturday,0,2017.0,2226830
2017-12-02,DKI4,35.0,,26.0,8.0,22.0,5.0,35.0,PM10,BAIK,31.6,23.8,0.1,1.0,19.7,244.0,20.55,27.4,70.0,66.0,1002.7,40.7,244.0,84.0,55.0,99.0,12.0,28.0,13.5,18.4,8.9,1004.7,1000.7,1.35,0.013463648149995,0.0,0.0,,1.0,Saturday,0,2017.0,2892783
2017-12-02,DKI5,26.0,,19.0,30.0,19.0,5.0,30.0,CO,BAIK,31.2,23.1,0.0,0.0,23.7,245.0,19.36,26.9,75.0,71.0,1005.3,50.8,245.0,92.0,56.0,99.0,14.0,25.8,12.1,6.5,4.3,1007.3,1003.1,0.0,0.0120362080970854,0.0,0.0,,1.0,Saturday,0,2017.0,2528065
2017-12-03,DKI1,33.0,,19.0,17.0,27.0,3.0,33.0,PM10,BAIK,32.5,23.5,0.0,0.0,19.3,256.0,21.76,27.7,74.0,51.0,1006.3,39.6,256.0,88.0,58.0,93.0,10.0,24.7,11.6,7.2,4.3,1007.8,1003.6,0.0,0.0115273775216138,0.0,0.0,,1.0,Sunday,0,2017.0,921344
2017-12-03,DKI2,31.0,,49.0,9.0,29.0,7.0,49.0,SO2,BAIK,32.7,24.4,0.4,1.0,19.4,257.0,21.74,28.0,72.0,59.0,1006.0,38.5,257.0,84.0,56.0,97.0,29.0,28.3,13.6,13.3,6.9,1007.6,1003.4,5.44,0.0135188866799204,0.0,0.0,,1.0,Sunday,0,2017.0,1781316
2017-12-03,DKI3,6.0,,,12.0,43.0,3.0,43.0,O3,BAIK,31.5,22.9,0.6,2.0,20.2,264.0,23.08,27.0,76.0,53.0,998.9,40.3,264.0,88.0,62.0,94.0,14.0,24.4,11.7,11.2,6.2,1000.5,996.5,7.02,0.0117128841725898,0.0,0.0,,1.0,Sunday,0,2017.0,2226830
2017-12-03,DKI4,39.0,,27.0,,32.0,5.0,39.0,PM10,BAIK,32.1,23.5,1.7,4.0,18.7,268.0,21.78,27.4,74.0,56.0,1002.9,39.2,268.0,84.0,59.0,97.0,9.0,25.8,12.6,14.4,4.6,1004.5,1000.3,21.42,0.0125635656595871,1.0,0.0,,1.0,Sunday,0,2017.0,2892783
2017-12-03,DKI5,33.0,,18.0,31.0,26.0,3.0,33.0,PM10,BAIK,32.0,23.6,0.3,2.0,19.6,256.0,22.08,27.6,75.0,50.0,1005.4,40.7,256.0,89.0,60.0,96.0,18.0,25.7,12.1,7.6,4.5,1007.0,1002.8,3.63,0.012035010940919,0.0,0.0,,1.0,Sunday,0,2017.0,2528065
2017-12-04,DKI1,27.0,,20.0,15.0,25.0,2.0,27.0,PM10,BAIK,32.1,25.2,1.0,3.0,19.8,257.0,21.27,27.7,77.0,87.0,1006.6,42.1,257.0,86.0,64.0,98.0,17.0,30.2,13.7,13.3,6.8,1007.8,1004.4,13.7,0.0136101728591297,0.0,0.0,,0.0,Monday,1,2017.0,921344
2017-12-04,DKI2,22.0,,50.0,6.0,29.0,5.0,50.0,SO2,BAIK,32.0,25.6,2.6,2.0,20.6,256.0,21.9,27.9,75.0,87.0,1006.3,46.8,256.0,84.0,64.0,98.0,23.0,35.2,16.3,20.9,10.5,1007.6,1004.1,42.38,0.0161979528967504,1.0,0.0,,0.0,Monday,1,2017.0,1781316
2017-12-04,DKI3,3.0,,,8.0,43.0,2.0,43.0,O3,BAIK,31.1,24.2,2.1,2.0,23.1,261.0,20.78,26.9,79.0,86.0,999.3,48.2,261.0,89.0,63.0,99.0,22.0,28.1,13.6,16.9,8.8,1000.5,997.2,28.56,0.013609526668668,1.0,0.0,,0.0,Monday,1,2017.0,2226830
2017-12-04,DKI4,30.0,,27.0,,22.0,3.0,30.0,PM10,BAIK,31.8,24.8,1.5,3.0,20.2,264.0,21.83,27.4,77.0,83.0,1003.3,42.5,264.0,87.0,60.0,99.0,9.0,29.2,14.1,18.0,9.2,1004.4,1001.0,21.15,0.0140536230439549,1.0,0.0,,0.0,Monday,1,2017.0,2892783
2017-12-04,DKI5,19.0,,19.0,25.0,30.0,,30.0,O3,BAIK,31.8,25.2,1.0,3.0,20.1,257.0,20.55,27.6,77.0,88.0,1005.8,42.5,257.0,86.0,65.0,99.0,36.0,32.0,14.3,11.2,4.6,1007.0,1003.6,14.3,0.0142175382779876,0.0,0.0,,0.0,Monday,1,2017.0,2528065
2017-12-05,DKI1,30.0,,19.0,18.0,29.0,4.0,30.0,PM10,BAIK,32.9,24.4,0.0,0.0,15.3,249.0,22.85,28.1,71.0,86.0,1006.6,33.8,249.0,85.0,55.0,100.0,17.0,21.5,9.9,9.4,4.1,1008.2,1004.2,0.0,0.0098350884164514,0.0,0.0,,0.0,Tuesday,1,2017.0,921344
2017-12-05,DKI2,25.0,,50.0,8.0,38.0,7.0,50.0,SO2,BAIK,32.8,25.0,0.0,0.0,16.5,252.0,22.72,28.4,69.0,85.0,1006.3,36.0,252.0,82.0,55.0,100.0,20.0,25.9,12.3,17.6,7.5,1007.9,1004.0,0.0,0.0122229951306767,0.0,0.0,,0.0,Tuesday,1,2017.0,1781316
2017-12-05,DKI3,19.0,,,13.0,44.0,4.0,44.0,O3,BAIK,31.9,23.3,0.0,0.0,12.3,245.0,22.45,27.4,72.0,85.0,999.3,28.1,245.0,88.0,57.0,100.0,19.0,20.0,9.6,13.7,4.7,1000.8,997.0,0.0,0.0096067247072951,0.0,0.0,,0.0,Tuesday,1,2017.0,2226830
2017-12-05,DKI4,37.0,,27.0,7.0,50.0,6.0,50.0,O3,BAIK,32.4,23.8,0.4,1.0,14.8,257.0,22.54,27.8,71.0,86.0,1003.2,27.7,257.0,89.0,54.0,100.0,19.0,21.2,9.9,5.8,3.4,1004.9,1000.9,3.96,0.0098684210526315,0.0,0.0,,0.0,Tuesday,1,2017.0,2892783
2017-12-05,DKI5,28.0,,18.0,27.0,27.0,4.0,28.0,PM10,BAIK,32.3,24.4,0.1,1.0,16.8,250.0,22.88,27.9,72.0,84.0,1005.7,37.1,250.0,86.0,55.0,100.0,18.0,22.0,10.0,6.8,4.3,1007.3,1003.4,1.0,0.0099433230585661,0.0,0.0,,0.0,Tuesday,1,2017.0,2528065
2017-12-06,DKI1,28.0,,20.0,19.0,78.0,6.0,78.0,O3,SEDANG,33.0,23.5,0.0,0.0,14.5,256.0,23.17,28.0,72.0,68.0,1007.3,30.2,256.0,91.0,51.0,95.0,21.0,18.6,8.2,8.6,3.6,1009.0,1005.4,0.0,0.0081405738111783,0.0,0.0,,0.0,Wednesday,1,2017.0,921344
2017-12-06,DKI2,37.0,,51.0,10.0,95.0,21.0,95.0,O3,SEDANG,32.0,24.2,1.8,1.0,16.6,272.0,23.33,28.1,72.0,67.0,1007.1,37.1,272.0,88.0,57.0,95.0,21.0,22.7,10.0,13.3,2.6,1008.8,1005.3,18.0,0.0099295005461225,1.0,0.0,,0.0,Wednesday,1,2017.0,1781316
2017-12-06,DKI3,12.0,,,12.0,61.0,3.0,61.0,O3,SEDANG,31.7,22.4,0.1,1.0,16.6,251.0,22.32,27.1,75.0,68.0,1000.0,34.2,251.0,93.0,54.0,95.0,17.0,17.3,7.4,7.9,1.0,1001.6,998.2,0.7400000000000001,0.0074,0.0,0.0,,0.0,Wednesday,1,2017.0,2226830
2017-12-06,DKI4,43.0,,28.0,6.0,86.0,7.0,86.0,O3,SEDANG,32.7,22.9,0.6,1.0,14.1,264.0,22.93,27.7,74.0,68.0,1004.0,27.7,264.0,93.0,52.0,94.0,22.0,16.7,7.3,5.8,0.5,1005.7,1002.2,4.38,0.0072709163346613,0.0,0.0,,0.0,Wednesday,1,2017.0,2892783
2017-12-06,DKI5,31.0,,19.0,29.0,49.0,6.0,49.0,O3,BAIK,32.7,23.6,0.1,1.0,15.5,252.0,23.39,27.9,72.0,66.0,1006.4,32.4,252.0,90.0,52.0,96.0,20.0,20.4,8.8,9.4,5.1,1008.2,1004.6,0.8800000000000001,0.0087440381558028,0.0,0.0,,0.0,Wednesday,1,2017.0,2528065
2017-12-07,DKI1,35.0,,22.0,19.0,40.0,4.0,40.0,O3,BAIK,32.0,24.0,4.2,8.0,11.7,274.0,20.99,27.5,80.0,92.0,1008.0,28.8,274.0,93.0,60.0,100.0,62.0,13.5,5.2,5.0,1.5,1010.5,1005.9,21.840000000000003,0.0051587301587301,1.0,0.0,,0.0,Thursday,1,2017.0,921344
2017-12-07,DKI2,43.0,,51.0,10.0,54.0,21.0,54.0,O3,SEDANG,30.8,24.5,1.3,5.0,13.8,283.0,21.51,27.6,79.0,90.0,1007.7,31.0,283.0,92.0,62.0,100.0,64.0,16.2,6.3,5.4,1.6,1010.2,1005.6,8.19,0.0062518606728192,1.0,0.0,,0.0,Thursday,1,2017.0,1781316
2017-12-07,DKI3,16.0,,14.0,13.0,77.0,5.0,77.0,O3,SEDANG,31.6,23.5,3.4,8.0,11.9,262.0,20.37,26.9,80.0,93.0,1000.6,31.3,262.0,94.0,60.0,100.0,49.0,13.3,4.6,4.7,0.7,1003.1,998.5,15.64,0.0045972416550069,1.0,0.0,,0.0,Thursday,1,2017.0,2226830
2017-12-07,DKI4,41.0,,31.0,5.0,66.0,8.0,66.0,O3,SEDANG,31.9,23.5,9.3,9.0,11.4,297.0,20.74,27.1,82.0,92.0,1004.6,27.4,297.0,96.0,63.0,100.0,65.0,13.4,4.8,2.9,1.1,1007.3,1002.5,44.64,0.0047780211029265,1.0,0.0,,0.0,Thursday,1,2017.0,2892783
2017-12-07,DKI5,32.0,,22.0,29.0,52.0,7.0,52.0,O3,SEDANG,32.1,23.9,8.1,7.0,11.6,268.0,20.95,27.5,79.0,92.0,1007.1,28.4,268.0,93.0,60.0,99.0,55.0,13.6,5.0,6.5,2.7,1009.6,1005.0,40.5,0.0049647502730612,1.0,0.0,,0.0,Thursday,1,2017.0,2528065
2017-12-08,DKI2,30.0,,51.0,7.0,30.0,19.0,51.0,SO2,SEDANG,31.0,25.4,4.7,5.0,12.5,271.0,20.41,27.8,80.0,83.0,1008.8,33.8,271.0,95.0,65.0,100.0,24.0,18.1,7.6,9.7,1.8,1010.5,1006.1,35.72,0.007533703409992,1.0,0.0,,0.0,Friday,1,2017.0,1781316
2017-12-08,DKI3,10.0,,14.0,8.0,77.0,3.0,77.0,O3,SEDANG,30.8,23.8,8.6,6.0,12.4,259.0,19.5,26.9,83.0,83.0,1001.8,35.6,259.0,98.0,65.0,100.0,31.0,16.5,6.5,2.5,0.5,1003.5,999.3,55.9,0.0064883210221601,1.0,0.0,,0.0,Friday,1,2017.0,2226830
2017-12-08,DKI4,41.0,,29.0,,63.0,6.0,63.0,O3,SEDANG,31.6,24.2,9.6,5.0,14.9,258.0,19.79,27.1,82.0,88.0,1005.8,35.3,258.0,96.0,61.0,100.0,46.0,16.5,6.5,7.2,1.0,1007.5,1003.1,62.4,0.0064625173990853,1.0,0.0,,0.0,Friday,1,2017.0,2892783
2017-12-08,DKI5,23.0,,22.0,27.0,46.0,4.0,46.0,O3,BAIK,31.5,25.1,6.5,5.0,10.7,254.0,19.61,27.9,77.0,85.0,1008.2,30.2,254.0,91.0,62.0,100.0,39.0,17.6,7.1,6.5,1.5,1009.8,1005.4,46.15,0.0070422535211267,1.0,0.0,,0.0,Friday,1,2017.0,2528065
2017-12-09,DKI2,22.0,,51.0,11.0,32.0,14.0,51.0,SO2,SEDANG,30.5,25.1,10.2,8.0,21.8,254.0,18.13,27.4,80.0,88.0,1009.1,45.7,254.0,91.0,65.0,100.0,8.0,29.0,13.5,19.1,10.0,1010.6,1006.9,137.7,0.0133782578535328,1.0,0.0,,1.0,Saturday,0,2017.0,1781316
2017-12-09,DKI3,9.0,,15.0,7.0,73.0,4.0,73.0,O3,SEDANG,30.1,24.9,2.7,3.0,19.5,256.0,18.69,27.1,80.0,85.0,1002.0,43.2,256.0,94.0,66.0,100.0,40.0,26.5,12.7,10.8,5.6,1003.5,1000.0,34.29,0.0126746506986027,1.0,0.0,,1.0,Saturday,0,2017.0,2226830
2017-12-09,DKI4,21.0,,27.0,,28.0,5.0,28.0,O3,BAIK,30.5,24.8,4.9,6.0,20.0,261.0,17.62,27.2,79.0,87.0,1006.0,40.7,261.0,94.0,62.0,100.0,42.0,27.0,13.1,14.8,8.4,1007.5,1003.8,64.19,0.0130218687872763,1.0,0.0,,1.0,Saturday,0,2017.0,2892783
