tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi
2016-11-28,DKI3,64.0,,28.0,26.0,42.0,13.0,64.0,PM10,SEDANG,28.8,23.3,20.2,21.0,8.2,280.0,14.88,25.7,91.0,100.0,1001.3,25.9,280.0,98.0,81.0,100.0,99.0,16.1,5.3,8.3,1.6,1003.5,998.9,107.06,0.005293118945371,1.0,0.0,,0.0,Monday,1,2016.0,2206732.0,0.21505
2016-11-28,DKI4,82.0,,24.0,26.0,45.0,14.0,82.0,PM10,SEDANG,28.7,23.6,27.2,21.0,9.9,286.0,15.8,25.9,91.0,100.0,1005.4,27.0,286.0,97.0,82.0,100.0,99.0,16.9,6.2,7.9,2.4,1007.6,1003.1,168.64,0.0061666998209667,1.0,0.0,,0.0,Monday,1,2016.0,2868910.0,0.23217500000000002
2016-11-28,DKI5,39.0,,10.0,61.0,46.0,5.0,61.0,CO,SEDANG,28.3,24.2,20.2,21.0,8.2,280.0,14.88,26.0,90.0,100.0,1007.9,25.9,280.0,96.0,82.0,100.0,99.0,16.1,5.3,8.3,1.6,1010.2,1005.5,107.06,0.005258458180375,1.0,0.0,,0.0,Monday,1,2016.0,2496002.0,0.37107499999999993
2016-11-29,DKI1,37.0,,31.0,27.0,26.0,4.0,37.0,PM10,BAIK,29.3,24.3,0.7,3.0,10.5,271.0,16.13,26.6,82.0,100.0,1009.8,28.1,271.0,96.0,67.0,100.0,99.0,15.4,6.1,9.0,2.1,1011.6,1007.6,4.27,0.0060408001584472,0.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.1478125
2016-11-29,DKI2,28.0,,30.0,19.0,62.0,12.0,62.0,O3,SEDANG,29.2,24.4,0.8,4.0,10.9,272.0,15.54,26.6,82.0,100.0,1009.6,30.6,272.0,95.0,68.0,100.0,99.0,16.0,6.5,9.0,2.9,1011.3,1007.4,5.2,0.0064381933438985,0.0,0.0,,0.0,Tuesday,1,2016.0,1764614.0,0.20819375
2016-11-29,DKI3,33.0,,28.0,11.0,54.0,6.0,54.0,O3,SEDANG,29.3,23.4,0.7,3.0,10.5,271.0,16.13,26.1,86.0,100.0,1002.3,28.1,271.0,98.0,70.0,100.0,99.0,15.4,6.1,9.0,2.1,1004.0,1000.1,4.27,0.0060860021949516,0.0,0.0,,0.0,Tuesday,1,2016.0,2206732.0,0.20081249999999998
2016-11-29,DKI4,42.0,,24.0,17.0,70.0,10.0,70.0,O3,SEDANG,29.4,23.9,0.8,4.0,10.9,272.0,15.54,26.4,84.0,100.0,1006.4,30.6,272.0,98.0,68.0,100.0,99.0,16.0,6.5,9.0,2.9,1008.1,1004.2,5.2,0.0064586645468998,0.0,0.0,,0.0,Tuesday,1,2016.0,2868910.0,0.21125625000000003
2016-11-29,DKI5,16.0,,12.0,32.0,65.0,3.0,65.0,O3,SEDANG,29.2,24.3,0.7,3.0,10.5,271.0,16.13,26.6,82.0,100.0,1008.9,28.1,271.0,96.0,67.0,100.0,99.0,15.4,6.1,9.0,2.1,1010.7,1006.7,4.27,0.0060461889186242,0.0,0.0,,0.0,Tuesday,1,2016.0,2496002.0,0.38723124999999997
2016-11-30,DKI1,62.0,,32.0,26.0,14.0,3.0,62.0,PM10,SEDANG,29.6,24.5,0.4,3.0,9.3,253.0,15.88,26.8,81.0,100.0,1010.1,24.1,253.0,93.0,66.0,100.0,100.0,11.4,5.1,5.8,1.5,1011.8,1008.3,2.04,0.005049005049005,0.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.149275
2016-11-30,DKI2,50.0,,27.0,22.0,50.0,20.0,50.0,PM10,BAIK,29.5,24.7,0.6,5.0,9.8,256.0,15.74,26.9,81.0,100.0,1009.9,24.8,256.0,92.0,66.0,100.0,99.0,11.8,5.3,5.4,1.8,1011.7,1008.1,3.18,0.0052480443608278,0.0,0.0,,0.0,Wednesday,1,2016.0,1764614.0,0.2152625
2016-11-30,DKI3,66.0,,33.0,13.0,60.0,9.0,66.0,PM10,SEDANG,29.7,23.4,0.4,3.0,9.3,253.0,15.88,26.1,86.0,100.0,1002.5,24.1,253.0,97.0,68.0,100.0,100.0,11.4,5.1,5.8,1.5,1004.3,1000.7,2.04,0.0050872817955112,0.0,0.0,,0.0,Wednesday,1,2016.0,2206732.0,0.186575
2016-11-30,DKI4,58.0,,25.0,21.0,59.0,10.0,59.0,O3,SEDANG,29.7,23.9,0.6,5.0,9.8,256.0,15.74,26.5,84.0,100.0,1006.7,24.8,256.0,95.0,66.0,100.0,99.0,11.8,5.3,5.4,1.8,1008.5,1004.9,3.18,0.0052647263335651,0.0,0.0,,0.0,Wednesday,1,2016.0,2868910.0,0.19033750000000005
2016-11-30,DKI5,26.0,,21.0,35.0,54.0,4.0,54.0,O3,SEDANG,29.5,24.5,0.4,3.0,9.3,253.0,15.88,26.8,81.0,100.0,1009.2,24.1,253.0,93.0,66.0,100.0,100.0,11.4,5.1,5.8,1.5,1010.9,1007.4,2.04,0.0050535077288941,0.0,0.0,,0.0,Wednesday,1,2016.0,2496002.0,0.40338749999999995
2016-12-01,DKI1,55.0,,31.0,32.0,10.0,3.0,55.0,PM10,SEDANG,29.5,24.6,0.3,1.0,16.3,238.0,14.14,26.8,82.0,98.0,1010.0,37.1,238.0,95.0,66.0,100.0,78.0,18.1,9.2,5.8,1.8,1011.8,1007.2,2.76,0.0091089108910891,0.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.1507375
2016-12-02,DKI1,28.0,,31.0,17.0,10.0,1.0,31.0,SO2,BAIK,28.4,24.4,17.8,14.0,15.1,240.0,12.61,26.0,85.0,99.0,1009.9,38.9,240.0,92.0,75.0,100.0,97.0,24.9,11.1,14.8,7.2,1011.3,1008.3,197.58,0.010991187246262,1.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.1522
2016-12-03,DKI1,24.0,,31.0,17.0,10.0,1.0,31.0,SO2,BAIK,28.9,24.1,5.7,11.0,22.2,236.0,13.75,26.0,83.0,99.0,1008.8,39.2,236.0,94.0,70.0,100.0,90.0,26.7,14.4,15.1,8.7,1010.2,1006.9,82.08,0.014274385408406,1.0,0.0,,1.0,Saturday,0,2016.0,917754.0,0.16040625
2016-12-04,DKI1,38.0,,31.0,17.0,7.0,1.0,38.0,PM10,BAIK,29.0,24.8,1.7,4.0,19.5,247.0,15.4,26.0,83.0,100.0,1008.9,38.9,247.0,89.0,72.0,100.0,98.0,26.3,13.8,14.8,8.7,1010.4,1007.3,23.46,0.0136782634552482,1.0,0.0,,1.0,Sunday,0,2016.0,917754.0,0.1686125
2016-12-05,DKI1,23.0,,31.0,16.0,11.0,1.0,31.0,SO2,BAIK,26.7,24.2,10.9,17.0,16.7,238.0,7.47,25.3,87.0,98.0,1008.2,33.1,238.0,93.0,81.0,100.0,81.0,25.7,11.4,14.4,6.3,1009.6,1006.4,124.26,0.0113072803015274,1.0,0.0,,0.0,Monday,1,2016.0,917754.0,0.17681875
2016-12-06,DKI1,28.0,,31.0,19.0,12.0,1.0,31.0,SO2,BAIK,28.5,23.2,35.1,17.0,11.9,253.0,15.24,25.4,89.0,93.0,1007.5,33.1,253.0,96.0,76.0,100.0,59.0,19.9,8.9,11.5,5.2,1009.5,1005.4,312.39000000000004,0.008833746898263,1.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.185025
2016-12-07,DKI1,39.0,,31.0,20.0,16.0,2.0,39.0,PM10,BAIK,28.0,23.9,6.9,16.0,13.7,260.0,11.24,25.6,89.0,100.0,1007.6,29.2,260.0,95.0,78.0,100.0,98.0,16.6,7.6,6.5,4.4,1009.3,1006.0,52.44,0.0075426756649464,1.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.19323125
2016-12-08,DKI1,58.0,,32.0,24.0,21.0,3.0,58.0,PM10,SEDANG,30.9,23.6,14.4,10.0,11.5,258.0,21.74,26.4,86.0,98.0,1007.0,24.1,258.0,97.0,67.0,100.0,78.0,15.6,7.0,8.3,2.8,1009.3,1004.3,100.8,0.0069513406156901,1.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.2014375
2016-12-09,DKI1,35.0,,31.0,22.0,15.0,2.0,35.0,PM10,BAIK,29.0,23.8,1.8,4.0,18.7,242.0,17.29,26.3,82.0,99.0,1006.9,36.0,242.0,92.0,72.0,100.0,86.0,22.9,11.0,14.4,5.9,1009.1,1004.8,19.8,0.0109246201211639,1.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.20964375
2016-12-10,DKI1,27.0,,31.0,18.0,12.0,2.0,31.0,SO2,BAIK,30.0,24.1,0.7,4.0,15.5,238.0,18.01,26.7,80.0,98.0,1007.6,32.0,238.0,91.0,70.0,100.0,93.0,21.7,10.9,14.0,6.4,1009.6,1005.0,7.63,0.010817784835252,0.0,0.0,,1.0,Saturday,0,2016.0,917754.0,0.21785
2016-12-11,DKI1,33.0,,31.0,17.0,17.0,1.0,33.0,PM10,BAIK,28.4,24.0,18.7,22.0,13.4,247.0,16.11,25.7,86.0,98.0,1008.7,38.5,247.0,92.0,79.0,100.0,93.0,21.8,9.6,11.9,6.0,1010.3,1006.8,179.51999999999998,0.009517200356895,1.0,0.0,,1.0,Sunday,0,2016.0,917754.0,0.22605625
2016-12-12,DKI1,31.0,,31.0,18.0,20.0,1.0,31.0,PM10,BAIK,28.6,23.6,5.5,10.0,10.7,234.0,14.24,25.6,84.0,99.0,1009.1,26.3,234.0,93.0,71.0,100.0,96.0,17.1,7.1,7.9,5.0,1011.1,1007.0,39.05,0.007035972648895,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,917754.0,0.23426249999999998
2016-12-12,DKI2,50.0,,,,,,50.0,PM10,BAIK,28.5,23.8,4.3,12.0,13.1,251.0,14.56,25.7,83.0,98.0,1008.8,27.7,251.0,92.0,70.0,100.0,86.0,17.6,8.0,11.2,5.6,1010.8,1006.7,34.4,0.0079302141157811,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,1764614.0,0.1360875
2016-12-12,DKI2,28.0,,17.0,15.0,54.0,9.0,54.0,O3,SEDANG,28.5,23.8,4.3,12.0,13.1,251.0,14.56,25.7,83.0,98.0,1008.8,27.7,251.0,92.0,70.0,100.0,86.0,17.6,8.0,11.2,5.6,1010.8,1006.7,34.4,0.0079302141157811,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,1764614.0,0.1360875
2016-12-12,DKI3,55.0,,29.0,18.0,74.0,5.0,74.0,O3,SEDANG,29.0,22.7,5.5,10.0,10.7,234.0,14.24,25.2,86.0,99.0,1001.5,26.3,234.0,95.0,70.0,100.0,96.0,17.1,7.1,7.9,5.0,1003.5,999.5,39.05,0.0070893659510733,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,2206732.0,0.3219125
2016-12-12,DKI3,21.0,,28.0,11.0,37.0,5.0,37.0,O3,BAIK,29.0,22.7,5.5,10.0,10.7,234.0,14.24,25.2,86.0,99.0,1001.5,26.3,234.0,95.0,70.0,100.0,96.0,17.1,7.1,7.9,5.0,1003.5,999.5,39.05,0.0070893659510733,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,2206732.0,0.3219125
2016-12-12,DKI4,61.0,,25.0,22.0,70.0,8.0,70.0,O3,SEDANG,29.0,23.1,4.3,12.0,13.1,251.0,14.56,25.5,84.0,98.0,1005.6,27.7,251.0,94.0,68.0,100.0,86.0,17.6,8.0,11.2,5.6,1007.5,1003.5,34.4,0.0079554494828957,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,2868910.0,0.38506250000000003
2016-12-12,DKI4,32.0,,24.0,19.0,31.0,7.0,32.0,PM10,BAIK,29.0,23.1,4.3,12.0,13.1,251.0,14.56,25.5,84.0,98.0,1005.6,27.7,251.0,94.0,68.0,100.0,86.0,17.6,8.0,11.2,5.6,1007.5,1003.5,34.4,0.0079554494828957,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,2868910.0,0.38506250000000003
2016-12-12,DKI5,,,14.0,35.0,71.0,4.0,71.0,O3,SEDANG,28.5,23.6,5.5,10.0,10.7,234.0,14.24,25.5,84.0,99.0,1008.2,26.3,234.0,93.0,71.0,100.0,96.0,17.1,7.1,7.9,5.0,1010.2,1006.1,39.05,0.0070422535211267,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,2496002.0,0.325075
2016-12-12,DKI5,,,10.0,33.0,37.0,6.0,37.0,O3,BAIK,28.5,23.6,5.5,10.0,10.7,234.0,14.24,25.5,84.0,99.0,1008.2,26.3,234.0,93.0,71.0,100.0,96.0,17.1,7.1,7.9,5.0,1010.2,1006.1,39.05,0.0070422535211267,1.0,1.0,Prophet's Birthday,0.0,Monday,0,2016.0,2496002.0,0.325075
2016-12-13,DKI1,34.0,,32.0,17.0,14.0,2.0,34.0,PM10,BAIK,29.4,23.7,3.9,9.0,12.7,243.0,14.56,26.4,83.0,98.0,1008.9,28.1,243.0,95.0,70.0,100.0,89.0,16.4,8.2,10.8,3.6,1010.8,1005.9,31.98,0.0081276637922489,1.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.24246874999999998
2016-12-14,DKI1,39.0,,32.0,21.0,15.0,2.0,39.0,PM10,BAIK,29.3,23.6,4.4,4.0,15.2,247.0,18.74,26.1,83.0,80.0,1009.4,32.8,247.0,94.0,73.0,100.0,44.0,18.9,7.7,9.7,3.9,1010.7,1007.0,33.88,0.007628294036061,1.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.250675
2016-12-15,DKI1,44.0,,31.0,25.0,10.0,2.0,44.0,PM10,BAIK,29.1,23.3,2.0,5.0,17.7,236.0,16.73,25.9,83.0,81.0,1009.3,40.3,236.0,91.0,71.0,100.0,35.0,21.1,10.0,10.8,5.6,1011.1,1007.4,20.0,0.0099078569305459,1.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.25888124999999995
2016-12-16,DKI1,34.0,,31.0,18.0,11.0,2.0,34.0,PM10,BAIK,29.5,24.1,2.1,4.0,17.2,244.0,19.62,26.6,81.0,73.0,1008.8,43.6,244.0,91.0,70.0,96.0,34.0,24.5,11.0,12.2,6.2,1010.2,1006.5,23.1,0.010904044409199,1.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.2670875
2016-12-20,DKI1,21.0,,31.0,18.0,14.0,1.0,31.0,SO2,BAIK,30.4,25.3,0.4,3.0,22.1,250.0,22.86,27.3,78.0,82.0,1007.4,45.0,250.0,88.0,64.0,100.0,48.0,29.5,15.7,18.4,10.8,1008.9,1004.8,6.28,0.0155846734167162,0.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.2835
2016-12-21,DKI1,20.0,,32.0,15.0,14.0,1.0,32.0,SO2,BAIK,29.4,24.9,0.5,4.0,22.0,250.0,20.94,27.0,81.0,89.0,1007.9,47.5,250.0,89.0,72.0,100.0,34.0,30.8,15.6,17.3,10.5,1009.7,1005.8,7.8,0.0154777259648774,0.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.2835
2016-12-22,DKI1,23.0,,32.0,16.0,12.0,1.0,32.0,SO2,BAIK,29.5,24.9,0.8,2.0,24.6,250.0,19.48,26.6,80.0,88.0,1007.7,50.0,250.0,89.0,69.0,100.0,68.0,32.1,17.1,21.2,12.1,1008.9,1005.7,13.68,0.016969336111938,0.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.2835
2016-12-23,DKI1,19.0,,31.0,16.0,12.0,1.0,31.0,SO2,BAIK,29.3,25.0,0.6,3.0,25.1,250.0,20.47,26.8,79.0,88.0,1006.9,45.7,250.0,87.0,69.0,100.0,31.0,32.2,17.7,21.2,11.4,1008.3,1004.2,10.62,0.0175787069222365,0.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.2835
2016-12-24,DKI1,21.0,,31.0,16.0,13.0,1.0,31.0,SO2,BAIK,29.2,25.0,0.7,3.0,19.9,249.0,16.29,26.5,81.0,98.0,1007.4,40.0,249.0,87.0,73.0,100.0,95.0,27.5,14.6,18.0,11.5,1009.6,1004.9,10.22,0.0144927536231884,0.0,0.0,,1.0,Saturday,0,2016.0,917754.0,0.2835
2016-12-25,DKI1,17.0,,31.0,15.0,11.0,1.0,31.0,SO2,BAIK,28.2,24.4,3.5,7.0,16.0,250.0,13.81,26.3,83.0,93.0,1008.1,37.1,250.0,90.0,77.0,100.0,30.0,21.2,10.0,9.4,5.3,1010.0,1006.5,35.0,0.0099196508282908,1.0,1.0,Christmas Day,1.0,Sunday,0,2016.0,917754.0,0.2835
2016-12-26,DKI1,49.0,,32.0,23.0,23.0,2.0,49.0,PM10,BAIK,29.6,23.9,0.6,4.0,13.9,263.0,20.18,26.7,79.0,98.0,1007.8,35.3,263.0,91.0,67.0,100.0,90.0,19.5,8.5,9.4,3.2,1009.3,1005.1,5.1,0.0084342131375272,0.0,0.0,,0.0,Monday,1,2016.0,917754.0,0.2835
2016-12-27,DKI1,23.0,,31.0,18.0,19.0,3.0,31.0,SO2,BAIK,28.5,24.6,0.3,2.0,11.7,254.0,11.41,26.2,79.0,100.0,1008.3,24.5,254.0,85.0,69.0,100.0,99.0,17.4,9.4,13.0,6.3,1010.2,1005.7,2.82,0.0093226222354458,0.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.2835
2016-12-28,DKI1,28.0,,32.0,18.0,10.0,1.0,32.0,SO2,BAIK,28.4,24.6,2.9,5.0,16.8,259.0,13.19,26.3,82.0,96.0,1008.3,37.1,259.0,88.0,74.0,100.0,73.0,23.4,11.7,14.4,8.0,1010.2,1006.1,33.93,0.0116036893781612,1.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.2835
2016-12-29,DKI1,20.0,,32.0,19.0,11.0,1.0,32.0,SO2,BAIK,28.9,24.1,1.2,8.0,15.3,293.0,18.25,26.3,85.0,86.0,1009.0,28.8,293.0,93.0,73.0,100.0,41.0,18.2,9.5,9.7,5.8,1011.2,1006.5,11.4,0.0094152626362735,1.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.2835
2016-12-30,DKI1,51.0,,32.0,24.0,12.0,2.0,51.0,PM10,SEDANG,29.1,24.5,4.8,6.0,14.3,271.0,18.51,26.4,84.0,99.0,1008.4,29.9,271.0,92.0,72.0,100.0,94.0,16.6,7.5,6.8,4.1,1009.9,1006.3,36.0,0.0074375247917493,1.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.2835
2016-12-31,DKI1,55.0,,33.0,26.0,16.0,3.0,55.0,PM10,SEDANG,30.0,23.6,1.1,5.0,12.4,271.0,21.85,26.9,83.0,91.0,1007.6,25.6,271.0,96.0,67.0,100.0,57.0,14.0,6.8,7.6,2.3,1009.2,1005.0,7.48,0.0067487098054783,1.0,0.0,,1.0,Saturday,0,2016.0,917754.0,0.2835
2017-01-01,DKI1,63.0,,34.0,25.0,21.0,2.0,63.0,PM10,SEDANG,31.9,24.4,1.5,6.0,13.4,263.0,20.33,27.5,79.0,76.0,1007.2,34.2,263.0,95.0,57.0,99.0,45.0,17.9,7.7,6.1,4.1,1008.6,1004.9,11.55,0.0076449563145353,1.0,1.0,New Year's Day,1.0,Sunday,0,2017.0,921344.0,0.2835
2017-01-01,DKI2,52.0,,21.0,11.0,61.0,11.0,61.0,O3,SEDANG,31.1,24.5,5.1,8.0,15.6,271.0,21.26,27.5,79.0,73.0,1006.9,37.1,271.0,95.0,61.0,99.0,41.0,21.1,8.8,10.1,3.7,1008.4,1004.7,44.88,0.0087396960969311,1.0,1.0,New Year's Day,1.0,Sunday,0,2017.0,1781316.0,0.2147
2017-01-01,DKI3,73.0,,31.0,19.0,33.0,5.0,73.0,PM10,SEDANG,31.2,23.1,5.2,10.0,15.0,259.0,20.44,26.7,82.0,82.0,999.8,32.8,259.0,98.0,60.0,98.0,39.0,16.9,7.0,2.5,1.3,1001.3,997.7,36.4,0.007001400280056,1.0,1.0,New Year's Day,1.0,Sunday,0,2017.0,2226830.0,0.4202
2017-01-01,DKI4,69.0,,27.0,23.0,54.0,5.0,69.0,PM10,SEDANG,31.8,23.7,6.0,6.0,14.2,262.0,20.7,27.0,81.0,75.0,1003.8,31.0,262.0,97.0,57.0,99.0,35.0,17.5,6.9,6.1,2.1,1005.4,1001.6,41.400000000000006,0.0068738792588164,1.0,1.0,New Year's Day,1.0,Sunday,0,2017.0,2892783.0,0.527
2017-01-01,DKI5,,,17.0,38.0,54.0,5.0,54.0,O3,SEDANG,31.5,24.4,1.7,6.0,14.0,263.0,19.92,27.4,79.0,74.0,1006.3,32.8,263.0,95.0,60.0,93.0,31.0,18.4,8.0,8.6,4.5,1007.8,1004.1,13.6,0.0079499155321474,1.0,1.0,New Year's Day,1.0,Sunday,0,2017.0,2528065.0,0.232
2017-01-02,DKI1,16.0,,32.0,16.0,19.0,1.0,32.0,SO2,BAIK,31.7,24.1,2.1,7.0,16.7,257.0,21.15,27.8,75.0,83.0,1007.3,38.9,257.0,89.0,59.0,100.0,29.0,20.4,9.3,8.3,4.6,1008.7,1005.2,19.53,0.0092326020053608,1.0,0.0,,0.0,Monday,1,2017.0,921344.0,0.27471874999999996
2017-01-02,DKI2,27.0,,18.0,5.0,40.0,15.0,40.0,O3,BAIK,31.0,24.5,0.5,4.0,18.6,266.0,21.09,27.8,75.0,88.0,1007.0,40.3,266.0,91.0,60.0,100.0,53.0,23.4,10.6,10.4,5.4,1008.5,1005.2,5.3,0.0105263157894736,0.0,0.0,,0.0,Monday,1,2017.0,1781316.0,0.21171875
2017-01-02,DKI3,39.0,,29.0,4.0,33.0,3.0,39.0,PM10,BAIK,30.8,23.0,2.0,6.0,19.9,253.0,22.21,27.0,78.0,79.0,1000.0,41.0,253.0,93.0,62.0,100.0,24.0,20.1,9.0,6.5,3.2,1001.4,998.0,18.0,0.009,1.0,0.0,,0.0,Monday,1,2017.0,2226830.0,0.425825
2017-01-02,DKI4,35.0,,26.0,7.0,36.0,4.0,36.0,O3,BAIK,31.3,23.0,2.1,6.0,16.6,256.0,21.64,27.2,77.0,83.0,1003.9,36.0,256.0,95.0,58.0,100.0,32.0,18.4,8.4,6.5,3.2,1005.4,1001.9,17.64,0.0083673672676561,1.0,0.0,,0.0,Monday,1,2017.0,2892783.0,0.50990625
2017-01-02,DKI5,,,17.0,33.0,44.0,3.0,44.0,O3,BAIK,31.1,24.0,3.2,6.0,16.6,256.0,21.38,27.6,76.0,81.0,1006.4,39.2,256.0,91.0,62.0,100.0,22.0,20.9,9.4,7.9,4.5,1007.8,1004.3,30.08,0.0093402225755166,1.0,0.0,,0.0,Monday,1,2017.0,2528065.0,0.23621250000000002
2017-01-03,DKI1,18.0,,32.0,17.0,20.0,2.0,32.0,SO2,BAIK,31.0,25.0,2.0,5.0,15.9,260.0,16.36,27.6,79.0,97.0,1007.1,46.4,260.0,86.0,65.0,100.0,80.0,21.2,8.9,7.9,4.2,1008.7,1004.6,17.8,0.008837255486049,1.0,0.0,,0.0,Tuesday,1,2017.0,921344.0,0.2659375
2017-01-03,DKI2,32.0,,18.0,7.0,55.0,10.0,55.0,O3,SEDANG,30.2,25.3,1.5,5.0,18.0,262.0,16.08,27.6,79.0,97.0,1006.8,48.2,262.0,87.0,69.0,100.0,91.0,24.7,10.4,8.6,4.2,1008.4,1004.5,15.6,0.0103297576479936,1.0,0.0,,0.0,Tuesday,1,2017.0,1781316.0,0.2087375
2017-01-03,DKI3,51.0,,30.0,7.0,36.0,3.0,51.0,PM10,SEDANG,29.9,24.3,2.3,7.0,19.2,258.0,17.43,26.9,78.0,97.0,999.7,51.5,258.0,86.0,68.0,100.0,87.0,23.0,9.9,9.4,4.8,1001.4,997.5,22.77,0.0099029708912673,1.0,0.0,,0.0,Tuesday,1,2017.0,2226830.0,0.43145
2017-01-03,DKI4,55.0,,26.0,7.0,,5.0,55.0,PM10,SEDANG,30.3,24.0,4.5,9.0,17.8,269.0,17.45,27.0,79.0,97.0,1003.7,46.4,269.0,87.0,68.0,100.0,79.0,20.6,8.9,7.6,4.6,1005.3,1001.3,40.05,0.0088671913918501,1.0,0.0,,0.0,Tuesday,1,2017.0,2892783.0,0.49281250000000004
2017-01-03,DKI5,,,16.0,31.0,46.0,4.0,46.0,O3,BAIK,30.9,24.8,1.3,5.0,16.1,256.0,15.9,27.6,79.0,97.0,1006.2,46.8,256.0,87.0,66.0,100.0,83.0,22.2,8.7,5.4,2.6,1007.8,1003.7,11.31,0.0086463923673225,1.0,0.0,,0.0,Tuesday,1,2017.0,2528065.0,0.240425
2017-01-04,DKI1,24.0,,32.0,22.0,20.0,2.0,32.0,SO2,BAIK,29.7,24.2,10.0,13.0,15.5,325.0,15.21,26.6,86.0,95.0,1007.0,34.2,325.0,96.0,68.0,100.0,59.0,16.5,6.6,4.0,0.5,1009.2,1004.9,66.0,0.0065541211519364,1.0,0.0,,0.0,Wednesday,1,2017.0,921344.0,0.25715625
2017-01-04,DKI2,23.0,,19.0,,61.0,15.0,61.0,O3,SEDANG,29.1,24.7,10.2,14.0,17.3,320.0,14.94,26.7,85.0,96.0,1006.8,38.2,320.0,95.0,71.0,100.0,68.0,20.4,8.2,7.2,2.3,1008.9,1004.7,83.63999999999999,0.0081446166070719,1.0,0.0,,0.0,Wednesday,1,2017.0,1781316.0,0.20575625
2017-01-04,DKI3,45.0,,33.0,7.0,63.0,7.0,63.0,O3,SEDANG,29.4,23.5,3.4,10.0,13.3,296.0,15.13,26.1,84.0,94.0,999.7,33.8,296.0,99.0,69.0,100.0,50.0,16.1,6.0,4.0,1.1,1001.8,997.7,20.4,0.006001800540162,1.0,0.0,,0.0,Wednesday,1,2017.0,2226830.0,0.437075
2017-01-04,DKI4,51.0,,26.0,13.0,87.0,7.0,87.0,O3,SEDANG,29.1,23.6,4.5,12.0,14.9,308.0,12.86,26.0,86.0,94.0,1003.8,33.5,308.0,98.0,70.0,100.0,49.0,15.9,6.3,4.3,0.4,1006.0,1001.7,28.35,0.006276150627615,1.0,0.0,,0.0,Wednesday,1,2017.0,2892783.0,0.47571875
2017-01-04,DKI5,,,16.0,35.0,48.0,5.0,48.0,O3,BAIK,29.9,24.2,13.0,16.0,14.9,324.0,16.26,26.6,86.0,96.0,1006.1,39.2,324.0,96.0,68.0,100.0,61.0,17.2,6.1,4.3,0.5,1008.3,1004.1,79.3,0.0060630156048106,1.0,0.0,,0.0,Wednesday,1,2017.0,2528065.0,0.2446375
2017-01-05,DKI1,29.0,,32.0,25.0,14.0,2.0,32.0,SO2,BAIK,29.1,24.6,16.2,14.0,9.3,285.0,12.48,26.4,86.0,99.0,1007.2,33.8,285.0,95.0,76.0,100.0,96.0,15.6,4.3,2.9,1.5,1008.4,1006.0,69.66,0.0042692613185067,1.0,0.0,,0.0,Thursday,1,2017.0,921344.0,0.24837499999999998
2017-01-05,DKI2,28.0,,16.0,6.0,57.0,12.0,57.0,O3,SEDANG,28.0,25.1,8.6,15.0,10.7,303.0,13.47,26.4,88.0,99.0,1006.9,36.0,303.0,96.0,78.0,100.0,95.0,18.3,5.5,5.0,1.8,1008.1,1005.7,47.3,0.0054623100605819,1.0,0.0,,0.0,Thursday,1,2017.0,1781316.0,0.202775
